review_id,senti
wySC6RyI0KRlppXdNzQVZA,1
erl194X-tJMB-i4vrkf2wg,2
AI0QLIO56dDXCLEdiz01iw,1
Wa1_kVpps-p9YKxv_d_X8Q,2
L2CeWC2ed7HuO42Pq0nPOQ,2
GZCfD_4zS2GVXRjjakH7nw,1
XzQ2uUucboc4vcGHUFPRlQ,1
9_G47CBi6HsRMxhssljDhw,1
vFElNSAQKjnANtP-8iLXdA,2
SR7Y3E6vpagJcTHjaTkyjQ,2
A51t6E-hoW1l_zIjAKI4Ew,0
MHdjF-FgN532uZhXl_o1ZQ,0
pErnQR681BJCmK5Ft7ZxDA,0
AMT5TMSQLGR6G3RCJz9sHA,0
sabwCuqpQW9GPopBazN6FQ,0
AscrzZ-Ijdn4jy305wX5Ng,2
JLO-Y2Ov_n2HgMk2DMHFKQ,1
6SIvvaiPdRFcMR6DoOOltQ,1
6nN1IVDjsXjNroUoQ7uuhw,2
0DqyBV8WkL0QHUBF54EOrw,2
rWRurdgNpaKsWfEMyJEx6A,2
qz1-DjKNor7r_qEcKVhXmQ,0
nr4yOLl3ryt-5WEC3mza6w,2
0sLV5d950gE70U-dEoGzYw,2
Qd-qUw2iAUdH3ne5NRNhbQ,2
LwGfmlCyBeOeFzl_xT00GQ,1
tap9dEbGBiBe24spS47X5w,0
lHfeYlyZIzxNXX5De8dxIw,0
phXlFgFth5_Bulj55nujVA,2
sYZ1o0IJ48aQAg14kV2PFA,2
p5vffyf97xE6j9cvU8q8iw,1
y55KFfZpYuK4dFdrktn91Q,0
s224mylv98xCKbg9tBuCWQ,0
XSlAjtayuT43on-nAmw8-Q,1
Yh3xpHvQLft99jemEuCliA,0
KNwFy5VlBziZH-p1xqA1ig,2
GAOXtuZ0axQb3-R1DeXxDg,2
M27j_cGAh4RocxGb2FXo2g,0
fiTtGk0wJkGDcrUZA_B5Ig,0
dZIA9-50BnloOceVrn2ELQ,2
WyFQom927v48okHfTMhGhQ,2
8BTSROw-LVgl1AT-VGfguQ,0
tjmsA8VWBdX4vjY3b4b9XQ,0
UBXmeXyxzKvjFDtRbBfYcA,1
u6ZfL5IzeEWtKhXshIwScQ,2
vwZmswN7hISkh6WRSX8tkA,0
wyd9YZYbBdlXfrtrtHTEYQ,2
KJvTNF6Hns9mj-MaT3qlRA,2
pXrPO1KTkpNQNhT2fLmw9w,0
d_uPK6gDS-X26qMrokzngw,1
_2XqrtZ6rYbD5Niu7mkWoA,1
8cdgh2mYLJ5tT1OTdypRmg,0
YbQdDNetKgBmIEaSZ0NL7g,2
qrcHso3fpVIIKldpVeLP7g,0
-8OsGctkagUP74gaFTFI9A,2
92vaHLp9uhLRanr6ncUUqA,2
9yzXAGzU8HuJeut8tJt5KA,0
_C-Eyk8yZzqpOCM1Yro3TQ,1
5HLqd94vZ9PecU_ST6XQlQ,0
m3Ukh2oAx0XlWnQRV8mqtA,0
MAtr36jP29iU-JzLsYVAVg,1
N89hI-WtbQgApcVVJXFlmg,2
UdzjMnCcmm1L-UqAhnk0yQ,0
LuAL98chqAGoZP8q-iJb8w,0
uIl0xeSvhO-mFKKYZf5b9g,0
Am0SNas_H-pleDeu3llQyA,2
1bFESXl5uWZUUCOf6VCB-Q,0
5_L_krCc9w_Awc9KSh9z0A,0
hbQrua7yTUY8oZ_tgLFjrg,2
LaCvV2WOp1ZlapXpPfh-bQ,2
bvkVTNfrCx8Zx7TZ_tK8hA,0
JFBvZ6GrYnwotllgNt7HHQ,2
6fi8pS501lkghZq9AiYOng,2
YMuMBCuff0BAouiT7AUKwA,2
8oOWHyHhGnzA1ih7dfBX5w,2
UnQtkmkR2xqXKt6vvCRPnQ,2
s3ctvMogpz7X1uXLuyvkyg,2
3Rqf5q-RFS0sMNcXtFLK6w,2
zToht3oKQM_MI8DIEenztA,2
2tJ8pZfK8rIEwFAKjcrOpw,2
kJ2WP_1ajy15jaMbwCfq3A,2
djF_UgLvw1ux6DOkZynd1w,2
Q0vr2Ddczk_Tn97zlUNBYA,1
x2JDQMu0ten_TXFvXAMF9Q,2
QPfonPY5YCJOM2_2TQkilw,2
0MtgVEt-TCXop8gjd9PJxQ,2
maPXWx9-PP7YEPZMeWcQjQ,2
gPokOh_dDQFGnZnz-aVJKA,2
eW_dqpNUmoE0h5SQGUqHPQ,2
8NJNEOsdgKPYZZjg8raGkA,2
4pdgiEfWBwTtu8e9-44hjQ,2
lz6PVJ4rfnzvBCytIgbzLQ,1
dsT3nySL8q6z9K_ICcqQ_w,2
-2iS_uPVDNaGCJKY_5QDrg,2
FNH5EgqWCeXHsxKL6XUXpA,2
MFIvBf0Ey4hE3djuZpK6Gw,2
IORZofc_4eskUVxMH5d3cg,2
OpFYCX3XM3sveBYbMidw1A,2
-ZH0szwBqyhahpCdZ_d0HA,2
wnD_GLU2ey54qodiNht7Pw,2
Je8IvYBIKpQl0A_WDC8Lxw,1
uz4T_0kbm66B_v96HPvf5g,2
yzlIfvcIt8aku8fJxPo7Kw,2
xM7p4enib9nEyqADEQ9-3g,2
Oj2FRE-41gsAflQzg-uZfA,1
QOad9qKOU8rsFX46FyYd9w,1
TYZWaHvVFvPk98U2agERyw,0
T_d0KQ74ugx2gbwKIJvTYg,2
SJSjMMhAC4RWK1jPyLPIhw,2
4-OXwq2U-8SgvPOmscch4A,0
oRg4ITzlUbWybwE4LnYztA,2
4lPM-8QZYh2vZlcRJDFWpA,2
5Ad_5lfahQDLe4Bsq2R7Cw,0
gO5r8bPZ0polod7_OG6VYg,2
aG_9PS6qaBnIjpEIM_gviQ,2
kPGKsNHK1DCwaRzFeWIHNA,2
v2BnSStIlCkbXZHcwRAliQ,2
ApJ2bCaIU1WMx6y6_pxe8w,2
ty_fx6Qk98FW2b0dnIPYlA,2
Il8Px8fI-BV5JEKDu8IzkQ,2
SlAjZJJtMv5qg4qOizgZ2Q,2
0WoCX9HMcokhuSqItAIwfA,2
naHT8RTHAKNT6SuyYLeKZQ,2
Xy3BdwtFxSHoIvUw5CyJng,1
2hKUcXvRISsLDgTuQs6OtA,1
V-L6EaoTZt_lHsLh3h3M_Q,2
qw7quvZpV7yQ4I0BqvpxVg,0
89tWYOA9sBI8glQyJ_skww,2
aBnqMTGnLvnz017SF4XXXg,2
7gGObzc3WuUP-1flH82Ztg,2
A5KhG-s-BMAdfqyqnuSHhg,2
rzAdFijQRpkXXj2EN3RM3w,1
lqb55CcTFLOwSa4EE7dy8w,2
06ByLskNkVO12t8PG2VGPQ,1
tVjqmAtMPFuQu5fifJBfIA,2
c5e_Vuj_p_GTq-CLUHi7bQ,1
BByOfJLEUOJwZPPbi6Qq0Q,2
7_fuZ-sYcvt5dV0GwSh3Rg,2
tusUxmyw2tmNBvZVqp_Lig,2
KesL8iVj8ZwViPdTGrTEeQ,1
kpMW-LgPpwivrOG4fjF-EQ,0
gOhU9DxKp22vUxkQU20swA,2
rxQ4eeaWJr79rsk8Azdmgg,2
GR3V58BBNjQIgTWPmOI8WA,0
Ef76QPHeZm4t5tzbeIVK4g,1
srMXG30eB8BP7_jeADhmjQ,2
hmsb7A90XwyU3fd-LebeHA,2
RPN6o8j-0ZFJ8gEC-ze84Q,0
q4YpeOyCjn7zGvcH9ResKg,1
1qq8ff_GFlCM8kdB0ctcJQ,0
ytnF-UbjTsy5a_1dia6hDA,0
8J54XRIV4Go6NZsezSANzA,2
7VEGi1zzejLGiMs2olztEQ,0
O2ab8CfHh_1zp5b_2BIlBA,0
6y-T6Im-S_7YdPPSVsvsPg,0
kG9X7wRdJFA1BFB39jQJ6g,2
pNu4Go8PoyPj40ZRPYZyRw,2
N-Yt8enWqNLtYPeL88XrbQ,2
iPVWYHShj9JdLExer9uWuA,1
b8yuecs9LDmGV2Psn42gHg,0
085Vfl73kbYGeenIC14bsQ,2
hQE33lYv7fF60cLhrYvzYg,1
m7kwvBh4pSVAbpRm7HSv8w,2
dhU8PGUG37sASWy1BCx4pg,1
xDcST0UketB0o7QvzVPCAw,2
PRRaCEVA5iO1YKIs3zQOjA,0
u-oWaC3pTEQNiK_bnkc3NQ,1
dVzzqyRUJvTWIsAPl5G8_g,2
4k0ioiwnfEO1sfq8PwKBUg,0
AwN7IPOzM_x_SbXFo8jjSg,2
iWA-eQvcYzodFwUIa-H9sA,2
DE40hk8bwx7qNqe7sxrYqQ,1
RjtkKLa3M_FyVocYr6NVfA,2
lDas0bgckx_zZK9MhIpPpw,1
wPx_9MS7bxDMnwrX752hCw,1
fLlJ4Yeko6va2FLvHSqVpA,2
Usrf96r8mwkmPw65D8hYUw,0
AMtAL5uCy0SXRYlqxKVbgg,2
nwK-Egtb2AS5DB91MFviWw,2
wL08LFCoKqu3UPgOrW3Xyw,2
Nl4VFoMfn4mwvnNn5Kd2vA,0
oh_qIBwFYa_V46Ld4eWWxw,2
pPGM81lvy4b6BPRMW1FnNQ,0
3y-lggy3zffGjHtEuO4Rwg,2
mTiSpEGxu0Qa1s4y_p_xhg,2
tkRjDiLoFMLR2km2apvbjw,0
A70-l71ZgrX5lpMPQAJi9A,2
CXnVemPLFRmhz5GdG4URNA,2
vO3AND4E8bLtq_g8iUOwJw,2
HbnWnLlWkLQaOnTIjgd_bg,0
Hwp62N3dcT5hMzD3iGdjbg,1
1oVXlRBF-XtHAoomC1_B5Q,0
-nv_MRXcqCgpfUwBExIEfg,2
lTktG_o6X_Xw7N8hiTpKYg,1
QysyCbmkFy-K_bEsH90SEw,1
cGQD3QWzRs6Z7Fh0vPNc8A,2
tVT0WeqESDY0rfGr_OWOjA,2
nB8nw7-EO70Yot39gdm4tA,0
CHbgf66_chwFgkEaU5N2oA,0
M5u7uxvuy5iEdudL2W5TCw,0
qp2e_MBRXb0kMZIioaIPUw,0
ncvR4sHeSoL9H-mHET_UAA,2
kUkltLKe3DDzXyPx2o5pMA,2
Eo1v4OWmN0OYbfmGfdpxKg,2
MMEmd9upOxxOlOHDdo6mKA,2
IvAjiLyLf-l8-glda2aSnA,2
VefCvXnhytNespGHI8AbyA,2
N5j0v82D3cTt6hXP1qrUzA,1
xpZkxHiSqmQUFt6-2gbfvw,0
YQs0DvEublxG9jPKr6H-HQ,0
sALbMLRkY7ojf0dDfQvHEA,2
rRhEEXDxSpbjFLNfd2CFUg,2
yv2z_AB1ZbkYUJZ63lFXtA,2
Ksq-JaWrshdc1mFh-GEHCA,2
SNqdpR1uNiGSSk8T9Q8E9g,2
6TPfv1-bdzAGC8ZuBHYb2Q,1
TIb2gIygwEvd0vBAPuRikw,2
I6-7R-xcycwYDPwMcY5enw,2
h5eTORA4ogci2-H8n3CvvA,2
SM-W9dcFQVogWcVC4PxTFw,2
IQRm-Z6NivZ9kWSMqv5jqQ,2
atqQhVC16_2xR2qu_lbG5A,2
dhTn-jeZfwHOFvBub_I_yw,2
6AourlDFjIfRyUEOV4KuHQ,1
WTOwVZlIZBn1OIG8NNjBew,2
Ao2O68Ox1btvodpiUmXFdg,2
MoZNZtEqnN3wm8dk9Kgm-w,2
9NsbQgkn8MNsS1TYHLSDKw,1
7OqpwHD70zxsLyxB03ey0w,2
-AXL3gJqPlcB3x30C4Te1w,2
yeKwUPLaMh7U8g7-TNKjkg,0
k6Qq8lrDJX8aPPeUhJRJWA,0
xnjJ891MmKHpsDHuoaiLUg,0
sLZh7Yn6xUrm-bgDlbzYjQ,2
wS9O2G33jPNN4_t4ETzqQA,2
ZtmsGRIt9_KNEqPp0Y3QnQ,2
t5AuhEgHBV_CXVPbG_tagw,1
qZ-CAJKhJHh5Ic_6tqSizA,2
LCwUUqLz3dag_cvO2OmnoQ,0
k6P5nD9Z6V4S2ADH-Ge8iw,2
BgJqklh6HfEZVR1cKx6xxA,2
MXNzODu_MKjEhKkjdndqAg,2
a5FLiGpbv8urDdGgUx9UQg,1
rAcMUbp2wNy6JuYispGF7A,1
-AU6vhiXjaQMeHL5Fvrtzg,2
UyRVjf_ySSJ_XnEMYiCmEA,2
sFQnGA_U-4bsTpznOa66GQ,2
opEnqE0MNqDD1WnuyUPpYA,2
v9_5PvIpb787pthRueH42Q,2
0-6sfbERxXahKop288whNQ,2
SRILbVw3Ihfh-DBPqcoqAQ,2
3_tmjm_jyDE1GaWqooOWgg,2
X_E1CrRRMatV7i5aJmHcag,1
C8ZHtNyaaF3w3NIpem4EGA,1
6j3d1glyT6ZL96d39t_uUA,0
DyOLxzHaQ6mFYDIDdaRgmQ,2
ZrfCZQ9kfP4BkxFMDUINww,2
LHFHxLzXk5rGUkyNsWhnFQ,2
Y1_xC0sAhm-Zw-9HFth7Zg,2
lEzEYSmqNw7BHab31MYUJA,2
918rlzluy-gBhVBvlDXIew,0
ItZUutMwRYJiKX3q0udruw,2
Fg6GS4YpyCOPGUBVS3tKVQ,0
RSuI4tKewkv875AxXH7KaQ,0
kKiGQ5Aqm97OlcarblNE2w,2
DohqLG6SOg879XMFeIAbsw,2
J25kvvgvhx7AawGKF6a4fw,1
TPmhxpvSEf7jqiTGd_LqQQ,1
-egKRZwi5juDQeaRaW4FgQ,1
M4cpdiz0KNeSCNB2xNEKow,1
KYDlVc-Fw8ZRoCQklzPguA,2
0RrrBZ0SIYvVWuAkamcxOw,2
CqYMXBWnxLscOuSAcilTfQ,0
xfxBZpSeWhcAp9_aYF6qXA,2
sbzUZpK0YtkGXWWB9HH6eg,2
OAJmTidTHkGrhxwwOl7Djw,2
Zugf6LDVley5B8eesX3S4w,2
aFKo1ioMf8UNBXkmufU7ZA,2
feQC0eOwUZfI_opsmGqt8Q,1
X-EWHKX5YyQitJhMPGNwBw,2
vgzCiUL5-1ckJjoUq6yfig,2
U48pThZes7eBeE5rKE_NVw,1
ce0o2ULY22c75Qa5_ZkcSg,2
bvk3CtsR-7GQGY1Tarfjhw,1
N7STsBf3bClvNwn_jtnWyA,2
qvk_zw0XholUgXlpf5fC_A,2
CXb1EjfJ4cVtgyS_10V7SQ,1
Ck-FDyYXIEsTJGs3Z2QS3Q,2
hpbN9VrdijdHJfkUyjhOXQ,2
F0GIt7eFmrP9nlqH8ZuF5w,1
u8CGmVVg8EjbZ9cD6Gqrcg,2
vdrtIj58_cAvpPJz_7ulkQ,2
EcdDvLR5SaT9uxaU31TaAA,2
78W2kG9fL517XSydSg4K9w,2
Z0VkQzFWdjYsl5yOZzIb4Q,2
VcqWF9IyoMAlk_lo-tNm7A,2
3DF-6wh-m1g5oB6lKnf_dg,2
qeErLCwQy1UaAj-RYvAmYw,2
Z8AesOt9TEyca8h1Rds42g,2
6lizk2TnRbgPCWaMlFO0pw,2
aqqvE3-ojNTXreQ5pRU7_g,0
-0ZG5zgtmt1NBpcA42qTDw,1
_MrGBzYMBPDZ7RyXLWR-qw,2
Kpyj773voEhF0_sE97qYuw,2
xhLSl6EoEXgPLKEI1rPVsQ,2
7z1gZxacWBprzm84l2nYVw,0
MOT3lfBnSLbFyx91Zk6GJQ,2
0VaqmKK7DRnjpA19TGfmjA,2
E5tUb7jYvRa8NyXKWnmhRQ,0
BD1sc2l01GbfYVYyGa1TlQ,2
yq4_JJziULTEUO4O2KukQA,2
klk6s0bV-nfI0Y9YYVV8Ow,2
wNUZLJPe8yGV8H-McZl0wQ,2
aZaKS-LOWRGtPksYNsQHdQ,2
ewofFdwOEmQ53YBDIW5v0g,2
XCSUxlKCaZ3GU331GuqofA,2
rSKT0jTDdGkKjLIfLiO-zw,0
XLOSluAve4vLKHwpI4q4Fw,2
ig1axfOkGkYM6-uthCiDtw,0
qMjeNxK5z51_A7JL2Or8eA,2
Ez7rnSsCMSZ4Jq5lRMhJcA,2
J1OrzNibN39qeGGNK6mrWA,2
HUxGR5n0lQYpOoqkjXkMag,0
kLabrayMN51gs2tCc4Kr_Q,0
VHMvtNnnjH948rqgE-gXHQ,2
Qmtw3ugGmpACLuAh5mqKLA,2
6iQRPE9mut8Ig9hIL_jZVA,2
uHGU1ce65WMWYRBsPwOMGw,0
I2umnSy29Fdu1QaNYNhSvw,2
kEdTkU_-thAlxS5y1zZwww,0
ohpv1CIHKtqE6qzX8u7KRQ,0
XdrRpFNuo3Vgx_kMzAsAoQ,1
GjYHOOP53ErDwV4Uij4M9Q,2
SmZddC9wPEpdQ22fYOL1ZA,2
VxWSgkQfQlechyyJxoPfjQ,2
FJlApQUKlkNZ_Fbt9msAsw,2
smhQAbnYfELt4f8HOS61kQ,2
YqGK5XzH2dXXZhXddF9miw,2
Eqi6rUU7PEzb3g17D1c24Q,2
XdPixu2ko32W_sT5fZd01g,2
4yrP4ItwQvPQsdDiZ3SiBg,2
OxbN3CXWrQpVhJtJ5Mc94w,2
v03hZ4Q5R9bf7I-Qe7X-xw,2
SCOTOm4S4vZ6VzPVqs3YaA,0
Mjf1mxMTxAf2gJDjLwAerA,2
-BL-ODdQWE2IBgY_AyrajQ,2
osVn8W8TEAOxZv-sZigWuQ,1
yvciJy69yYHzcdeTLaveHA,2
KuzxafUUUlS0faj8N1ylHA,0
gbWhs8l0tBBEsEmM51EAWA,2
lTnjZ8lpfXb1R8GEHOBnjw,2
FeXtOZqiZjWCU-ZRBuZB_w,0
dGujOsOJh0ygpHxY_xcjYA,2
P9Dst8vd7pe05mypOfTEMw,0
T_HzLH_4z6U_ALau36-E5A,2
MhQJYBDITgzWhpa4QrzRRA,0
0-0uzGQr4dAfJPhfy8k0xw,0
Zv42VMdzaH70QVLo4DaCKw,2
BoOUfnnfjvpyzEUCngjRKA,1
LVA5-KFOk8fDlspToWIl4A,0
ZOkFYe5YVs8xLbPGjE_o_w,0
knr7ipxZOLJJ5Vh0_K1VOQ,0
Ls1-eWl9OTXgXwVYoBo9PQ,2
zcP9otssHlbZyhcLH2muEA,2
by7ZHGespqRXymf2rEcWWg,2
eI2Ob8UKnZFFwpyfe7pMLw,0
CKIVIA6PgBnfUgK4yT2a1A,2
lKuteuElH-lvHr7iLD79Mw,2
TPKpQi3oXJOJWWh3DQsGTA,1
NPbbzQH6ss8m_O_6LbsPqA,2
HSuI8Bc8BxQJ3K6-svTl3Q,2
_FTxoaLztrGIp4RLQthKEQ,2
ZilcKEnQNo8xLihmOqd4rQ,2
Jo0El5PWR1CmclwVxvyTiw,0
ts4UGF4VxXc5EyoV9i6DRw,2
ZkOTQjqPgStTp8tn__E3Pw,0
r_t_sNaf8ycOL8JNiFSdWg,1
ZHl6fw2c24boj2LipjaN0g,1
ESeXWqEuwJrS-GSVfs-74g,0
917l6ThbThvN-slI2oiEmQ,2
d7O4qUkJgnea5mtRRBPcTA,0
BCnlmmHfFCM7Kx4YykChIQ,2
B7JuCvKILxcGJQwSbV3pjw,1
vlDYjchB9a4ZZe_ATbsswA,2
dQF0AglRBeky6aTkyFO2LQ,2
s0XlyN3WlCF8BSKIICL9ig,2
kkuA3ULCc3JWDhy7sV7KGw,1
_eegXWqtyc9k0RAEVnpIyg,0
daD8DiXCjwjhbjGgo_A-1w,0
V_YrSTacC4RUUi1wZkD3_A,0
mVxnsrbOJ6fqz4cjvwaY4g,0
mB3JpSHqXQ3zXE3mIB-n_w,0
aLRtTiUyvbCObbAptEGesg,2
wOrNCaKVK1xBtoC3L0Clyg,2
my_rxBv2nBT-UB9vQapbVQ,2
Ihq34pN6l5an4PY2f10-kg,0
C7M013NCJoiGUh8sNiD9sg,0
GVjxlY1S7hb5iLI9f6JLJQ,1
cTQTGTFIXqwQ-JkH0Uab4A,2
-nLOfRf_Pc49iJaq0TNCDQ,2
_MKZZeTiDIYw-wQg-BrXxw,0
dw0YJpYHOc5_YkurLtpa3g,2
4yK_0IJIAiYYcNR0MLa7MQ,0
je9Ys-fFIcoOWz1Pgy9zQQ,0
T5SbybxdOtHKJXq1DvgcIA,2
bW1ylWBPFDo9EbNXS1Vz0g,0
MfwR02_qUrgojyoSQyr5mw,2
qiITcG1EMKv0oVt3QkLbPA,0
HX7EV4IsHyQJbSHXawpZBA,2
pf3Wt_ADtGwffTcpmM3s1Q,2
D0daRcF7bhcciXpYGJB-mA,0
X2z74EIk9f3gr5KkbuZk7A,1
aJILk_3umV2XrgO7MOXPSg,0
qOCMa9sDWRLf94ttWzySJw,0
jsKd9XtSHxC6zWnAR-gMUA,2
42512jbc9zn7653Ca7wHyQ,2
GHP_u_NdlqwinFYGiZlvJg,2
0zCeOdV-38dMjTwPRhutuA,1
AgPoREP1-ywWDcIiUSuxfw,0
LCrJSlH-7xFueEzVO9Pqfg,0
V4aA1re9ytL-PXEM78BeWA,1
2FSe5uwWlT7tIq4ixMyjPQ,1
kk--NhotnWchlrnwWcwVfg,2
GGh0wKO7O8-kSnt_wUke5Q,0
notET6Y8_6v-4Y_wvxeXLQ,0
3Q-bDrnhOcryzu5O2rnzdQ,0
f2mnVxzQWeUumPbMIJ4I9w,2
HIuz9hwNzpk7IwWmkJB8NQ,2
qJWca8KsmItajTyWE4rlWA,0
cEhOG7EckdH5Tu6ZtPjrhg,2
C6T2H1eR7b47PFAjq1Xzlw,2
QkDcnuNLVKt1eYX1ZYeFlQ,0
LKLmVkKnQFciuqZo_Hasgw,0
IE1h23r2Yda9tJyA-8fo3Q,2
gT3E85sflS1kO6GIWo5L8Q,1
oGXRGOYwc3KwbDSyaOWBRg,2
8l5pKBu0jHCkoCXI9Ijgfw,0
9DuCWvmarLENh0jZXm2M8g,0
iJr2I_ATjVOZZg7QJYRyCA,2
POEPeo0t0HypESly5BzRog,2
j1BEy-dfPSgULUqmVqCr_g,1
Qxry61kaR3nLXpHTrybAFQ,1
WQyDOA7U5bNn4Km47U5ppQ,0
W5saGp8WMMPcBhcfZUECWg,1
2R9gB3fY3UoHTVeEN5U5Jw,2
96uvnOIhx8ntbVaLL2lxrw,2
dkfKxjoUbjXZr3e_4f6tEQ,2
JfAQvNTF-i613kpgxp0VFQ,0
YBjUOk_j-jnFDdPG_v2zQA,1
Mpn3wgaWESfe9ZWEcBSRGw,2
INhRTqH5__YTCz6YpyR-uQ,2
T-x2QM-yuyst-wcEdsF6qA,2
CSuFDn8dJ8yL-zGRw-FHyQ,0
